hour,day_of_week,month,temperature,rain,snow,clouds,vehicle_count,vehicle_speed,congestion_percent,congestion_level
18,0,2,3.403075187904431,0.0,0.0,0.38614189817260736,517,51.353798756358756,58.759906307701556,moderate
9,3,3,23.972514977180587,0.0,0.0,0.7293384623321341,2631,16.797486546679316,100.0,heavy
16,2,12,22.556081930893562,0.0,0.0,0.8397667076006442,1099,53.8934460247254,43.96227587993216,moderate
15,0,3,29.953265508079916,0.0,0.0,0.14547661469348439,743,55.84419858602487,32.875280243657635,moderate
5,1,8,27.42988433056422,0.4865361848131735,0.0,0.6415242258392271,1440,42.676782492255526,55.3855955350505,moderate
6,4,11,9.534225161063967,0.45966273786551926,0.0,0.2948624075681434,646,59.495276043022194,32.933771890131936,moderate
1,1,8,15.359542067554072,0.0,0.0,0.9087748394718935,2335,28.285315832918453,61.338926846627174,heavy
3,0,3,17.54568262370407,0.0,0.0,0.5885240424315007,1918,42.10312571736559,43.23391684607812,moderate
10,0,11,29.911561087483104,0.0,0.0,0.237987100121405,2323,23.906121864662094,93.98697104790241,heavy
11,0,1,26.99716985612167,0.0,0.0,0.166873123261139,220,68.964373688024,21.57347361575845,low
3,3,9,19.03420254382725,0.0,0.0,0.9640299705296413,938,67.22009807130507,8.309470496033965,low
10,3,4,25.156377887746356,0.0,0.0,0.8718036539019496,2854,22.66408943543283,95.3664257316871,heavy
14,4,8,15.535947417867176,0.0,0.0,0.4049739718318832,1952,45.60745373451484,42.89260704123714,moderate
5,4,6,40.39710960491216,0.0,0.0,0.17895776189777757,2498,34.49076577404,57.810468802139006,moderate
8,3,7,28.594859205256327,0.0,0.0,0.7741757151559123,750,61.8120056298299,38.612116477374606,moderate
8,6,5,30.289415811542078,0.0,0.0,0.2362271056655908,1792,27.24320831430218,67.39586804394845,heavy
12,1,7,35.01448827508321,0.7683230363852157,0.0,0.8608611828015645,592,53.74882431954972,41.516207298815495,moderate
8,4,12,32.12994554574453,0.0,0.0,0.9593065791322869,1586,43.494815470011,71.08405780708718,heavy
17,0,10,24.252210490572413,0.0,0.0,0.536631155212621,548,53.34126515854392,47.86339411093851,moderate
7,5,6,22.52028027812102,0.2796342844006297,0.0,0.6068361410966169,1163,49.444799707841895,42.940115564848725,moderate
10,2,12,34.3062753214293,0.0,0.0,0.08688518125931266,2097,29.979937456284834,82.88994555288248,heavy
9,2,11,24.212282258295904,0.0,0.0,0.5677717605506687,919,57.10470722166403,50.014358416144226,moderate
4,0,8,18.007857723917226,0.0,0.0,0.5054644061626484,1760,43.859402362576134,41.1811293200093,moderate
16,3,8,39.73305980721702,0.4974041172783187,0.0,0.6037981903923288,931,45.093622598131624,62.119198959571754,heavy
5,2,1,16.51257692410949,0.29095266754478133,0.0,0.7225528679149789,125,63.40934671588825,16.43242790973583,low
7,6,7,10.12235939957312,0.0,0.0,0.42791747517107226,1384,46.27927050732457,41.87097861896606,moderate
19,1,3,31.94221087149452,0.0,0.0,0.34932486078838987,2280,31.90109722005383,99.3985731214082,heavy
22,2,2,18.15002887485857,0.6044603932330299,0.0,0.20900119056823618,1149,51.54533014654079,46.9127884582109,moderate
16,6,11,27.48077347330673,0.0,0.0,0.18416573280777015,1065,46.17286136049797,39.53600807190372,moderate
21,5,4,38.53768668951071,0.0,0.0,0.8545139088954957,1576,40.41622494783441,45.436342591950414,moderate
20,5,8,13.001228358361017,0.0,0.0,0.13542603902468542,1442,43.48982968778436,45.206477418602596,moderate
11,3,11,23.67267701046991,0.0,0.0,0.09362102239228165,1021,51.91921717902947,43.59879271049656,moderate
18,6,8,35.86727378425487,0.0,0.0,0.7126964595991492,2458,21.318980390921368,96.09089609759391,heavy
7,1,10,29.455091387184645,0.0,0.0,0.6746366152353432,2870,26.4115110490265,90.68934998739202,heavy
11,5,10,22.561433012432165,0.8975444301687608,0.0,0.8215496497583249,1754,29.025417647128034,79.17587125990417,heavy
12,4,6,43.11503634926083,0.0,0.0,0.05847114763694472,940,58.824122256586136,19.924296147583398,low
23,2,12,23.237460461317124,0.0,0.0,0.3666146974932305,1370,55.031043999892354,34.9907591665505,moderate
20,1,11,27.174996228228252,0.0,0.0,0.3143050744829331,835,54.434515970200856,49.264828306019574,moderate
11,3,5,37.19483596728118,0.0,0.0,0.17403742329908123,1757,41.25340678244158,61.799383339551966,heavy
15,0,10,31.846908571092847,0.0,0.0,0.1571774551830093,2122,42.88110457636091,48.833366218324954,moderate
4,5,3,34.57375680177981,0.0,0.0,0.9272135137827213,63,67.3637704603962,10.988378731600225,low
19,1,2,16.80368402546989,0.0,0.0,0.12882948078020517,330,49.334253384662695,59.676424527341354,moderate
13,2,7,33.82539825750088,0.0,0.0,0.5524009959706323,2172,37.33613351359477,57.450412831053356,moderate
12,1,8,25.356736727791763,0.0,0.0,0.040980919736357424,2344,42.731835336514706,44.669019769554666,moderate
18,3,8,18.033768684452447,0.0,0.0,0.9400730103437779,2618,27.90867202613949,100.0,heavy
15,2,10,25.77555394751704,0.0,0.0,0.06620064495386946,2887,18.858384922148968,94.52347333127149,heavy
1,1,5,25.521970305255195,0.6724841612622888,0.0,0.0869760793380242,2174,29.199842374114187,77.35070004476351,heavy
6,6,10,38.94470802018565,0.0,0.0,0.08833610012041926,1242,43.084371281580204,30.257623808239394,moderate
4,5,11,27.050365645025614,0.0,0.0,0.818029496667522,1235,52.441584557188165,25.940909995862715,low
17,2,2,17.753561644927096,0.6524737953225027,0.0,0.6483786616889685,1016,43.7220699301813,75.77039430759912,heavy
0,0,6,15.908579105062433,0.0,0.0,0.9484547803919763,1457,43.28357567957657,46.92404044255213,moderate
4,5,3,23.62082039366974,0.0,0.20470385596414295,0.1635789791364909,2179,32.806687872092276,46.580196519474214,moderate
14,4,8,13.229074153923442,0.0,0.0,0.21232524604792824,394,72.79529448550659,9.479058956629984,low
16,3,5,18.277152628115175,0.0,0.0,0.4242457062723659,733,65.01230687970336,24.733844590429,low
12,4,4,22.046469189351317,0.0,0.0,0.7558165663153065,2686,29.611685511811586,74.972958450773,heavy
20,0,4,20.624917168684995,0.6202219955939006,0.0,0.6454341825948156,822,41.07913467078163,72.33990031738327,heavy
22,3,5,29.815260818959395,0.0,0.0,0.19887257263874436,2863,32.140103993645084,76.17350354134238,heavy
3,1,2,18.09737906075557,0.0,0.0,0.7914591263025342,2938,26.406904525524,76.6932670802502,heavy
22,4,2,4.240150042904396,0.0,0.0,0.8621190495864803,2460,26.164540605336573,78.430804523293,heavy
14,6,8,10.51381672534776,0.0,0.0,0.9861845380602374,1491,42.3730216890881,40.148948415552844,moderate
15,3,12,23.857454915990466,0.0,0.0,0.27167817089548585,2922,10.64156506241262,100.0,heavy
2,4,7,19.305573839945943,0.5687749050207616,0.0,0.5079125431914144,867,62.09490138625011,21.142699598937018,low
14,4,12,14.106626144335223,0.0,0.0,0.24716905058111682,2140,49.74306579805047,39.56106719069447,moderate
17,6,2,39.667610632714876,0.0,0.0,0.2288879835428218,717,52.75640818173194,32.21162354370487,moderate
13,0,12,30.630000971090837,0.0,0.0,0.5459075288080071,1743,45.94726344699967,39.85027687948822,moderate
2,2,8,23.532582718853966,0.0,0.0,0.0330989166395258,2215,37.769560154309545,52.05671744019896,moderate
12,1,9,25.866377939993615,0.0,0.0,0.1390432536817282,1844,42.22934606448674,56.55625387968328,moderate
22,5,1,21.878871911944128,0.0,0.0,0.4709975201947769,2214,27.859795293276203,62.721063221969246,heavy
17,3,8,13.969478042438029,0.0,0.0,0.46415548045972976,2204,29.662817161135123,92.51027552722131,heavy
3,5,5,32.24576229112654,0.0,0.0,0.6740214223869598,490,74.33586213529176,9.765069855751676,low
23,3,11,30.810640648871455,0.0,0.0,0.16571619781851532,351,67.0003151746417,14.073486984744275,low
23,6,10,8.181329735423907,0.1682653891452516,0.0,0.834150886079766,1561,41.65193389416073,39.032306350695436,moderate
4,5,11,25.811460016926038,0.14052649999210742,0.0,0.7200082057701133,656,65.75541047723715,12.638378603565272,low
19,0,11,26.6946578046205,0.0,0.0,0.1786181428898468,2936,10.557258455892383,100.0,heavy
9,6,9,21.42615016915246,0.4025532911170421,0.0,0.3639845996771004,334,54.95652787315347,32.94684814833121,moderate
14,6,3,40.778122709051466,0.7882432079640371,0.0,0.9755684036235381,2096,25.67045062519252,70.9163197393043,heavy
10,0,4,39.90995733007555,0.0,0.0,0.8925203817050362,1332,40.64885404428044,77.46710183161369,heavy
18,2,11,20.97993627801971,0.0,0.0,0.1426770417869242,2433,18.04043989217227,100.0,heavy
23,6,8,22.21744631604724,0.0,0.0,0.8145882791101006,2723,29.741461905616013,67.1004315593012,heavy
19,5,11,21.27783654872644,0.0,0.0,0.1567057853706333,1721,41.76435044322173,60.41644078162026,heavy
22,3,10,19.109341015621634,0.0,0.0,0.5006085856463913,2085,39.53837415226712,48.50448217893014,moderate
22,3,8,16.633915899516428,0.0,0.0,0.7703459907214203,383,73.20902149446617,26.013617062199533,low
2,0,2,28.054856893535398,0.4021222751136496,0.0,0.8571029319495075,915,57.48781107650673,32.07250900282909,moderate
6,3,12,39.69153149380449,0.0,0.0,0.1871343266968728,338,66.74735921894818,12.931130488198807,low
17,4,3,36.40065511916251,0.0,0.0,0.18213045297128272,665,52.84437971966476,54.05932154219834,moderate
14,2,3,30.31341595925577,0.2577767221614875,0.0,0.7021908575479541,2007,35.67576278165776,62.70002440847418,heavy
1,2,2,4.743104656250871,0.7208563707112503,0.0,0.8368869829265321,2507,28.483188316882675,82.34314788994887,heavy
2,5,1,9.083604132861645,0.0,0.0,0.767758179780441,2273,36.413069255646846,50.34055901914847,moderate
12,3,5,32.51330645196192,0.0,0.0,0.9767897667276071,2208,38.730924350965275,64.6787406778633,heavy
14,1,11,36.954987583430565,0.0,0.0,0.03335808311145594,2528,27.149283135712924,79.14721885199812,heavy
4,2,11,28.429876992182216,0.0,0.0,0.053279643386908604,2829,26.249907296670525,67.66006467956339,heavy
4,3,6,21.55535747959794,0.0,0.0,0.9951416393602505,2294,35.826091579643695,61.675444481396056,heavy
3,1,4,34.81840807516794,0.0,0.0,0.42563408426213845,2747,23.4271191057222,67.52048289976715,heavy
13,3,5,30.028750175031288,0.0,0.0,0.7266295407117112,2993,23.690480529395796,75.33866101959495,heavy
0,6,12,33.09956224586689,0.0,0.0,0.14946091582542154,2755,17.831964785904688,64.33325046581228,heavy
13,5,1,9.147447141907517,0.0,0.0,0.373046314960208,991,59.36870393569058,14.720026324229826,low
11,1,1,26.746719296253733,0.0,0.0,0.9956558653040669,175,61.78878428901102,22.505389710815297,low
11,3,1,38.19656917706688,0.0,0.0,0.774513953676447,2116,31.413290762872148,77.79649241024465,heavy
16,3,11,28.21958744373092,0.9379629388950042,0.0,0.8245017302702229,2233,16.21706333198785,100.0,heavy
12,4,2,31.585957852981267,0.7207114075170472,0.0,0.46907995562098603,166,60.92738390653984,30.789548202704474,moderate
17,5,12,24.29098328404264,0.0,0.0,0.15839536800258613,2380,21.021975240071004,81.32635353499836,heavy
18,3,3,24.848600978345257,0.0,0.0,0.9554899443309497,578,46.452114429779684,64.78125451672385,heavy
22,2,7,35.22022033899056,0.0,0.0,0.0005483710382704343,1248,52.5185991164261,30.505319380851056,moderate
19,4,12,18.64169321194472,0.0,0.0,0.8955872086925929,399,40.58831391641424,80.93211602928521,heavy
12,0,2,17.85888705392172,0.0,0.0,0.21668820735745642,1371,46.63736154636233,47.28186357757983,moderate
11,4,4,20.174287801828875,0.0,0.0,0.9886319740726781,921,55.301964449848384,37.04888614673643,moderate
5,6,9,24.187571219756897,0.0,0.0,0.10214895322171902,1670,42.382153387758194,41.31384139524593,moderate
14,4,10,11.119288709322067,0.0,0.0,0.02375108165796791,1396,54.68498473153697,39.96491490000723,moderate
3,3,11,29.848471443037397,0.0,0.0,0.054171479606281214,2257,30.356522314623213,68.44759338110737,heavy
22,5,1,22.68602491142245,0.0,0.0,0.30982922659754897,971,48.59221283562694,25.966326981429056,low
20,3,10,30.82951408088727,0.0,0.0,0.8403086616093538,131,51.89468089122333,56.31745868768025,moderate
2,3,4,7.047440587781665,0.8060527717411828,0.0,0.5262757464409851,2015,23.629488825568465,82.11140838580259,heavy
18,5,7,30.86018421187959,0.8162963713589154,0.0,0.28878511666848894,1028,32.05613901389989,86.51145374309742,heavy
2,1,11,34.69515955162503,0.0,0.0,0.2370934522640007,182,74.1828937378408,2.1244895524306218,low
17,5,11,27.50838267201383,0.0,0.0,0.05710545165610936,82,57.86174355972001,28.096858186793256,low
2,4,3,24.240151905343268,0.0,0.0,0.9211385594653777,2683,25.66964041329925,61.76456693893835,heavy
11,3,6,30.921626394694805,0.0,0.0,0.5284193546214393,978,44.98751837927213,56.51948462269538,moderate
15,0,4,34.17142606992732,0.0,0.0,0.8037657727668839,2627,26.409018682014192,76.37110948916705,heavy
17,5,8,28.18341254274733,0.500662451188312,0.0,0.17910329722365048,2628,11.524619517377214,100.0,heavy
10,1,10,28.781129447834584,0.0,0.0,0.9333057290978148,2886,22.762729803208554,100.0,heavy
22,6,4,37.25553499333034,0.0,0.0,0.2329139280309518,1908,40.18899089006463,35.029862501133316,moderate
18,5,2,30.08925588517423,0.17197303398471883,0.0,0.1651020055760306,2788,6.3168955260860375,100.0,heavy
4,2,1,17.597926938236004,0.0,0.0,0.5725939790791075,2664,17.756938526664,76.52948756416514,heavy
16,3,1,34.13313521526074,0.0,0.0,0.10262339387183417,2929,18.840735983862107,98.62257924731412,heavy
17,0,5,23.010229681283903,0.48956684566526676,0.0,0.72273978440948,950,37.11935402644622,88.42368590926327,heavy
8,3,12,24.26626406882225,0.0,0.0,0.933395473261495,1461,41.750504163928944,67.1920996137992,heavy
17,0,4,24.855043419389,0.0,0.0,0.5903050767868411,2039,30.83487905161002,87.25795776311205,heavy
21,6,5,31.750942941246983,0.0,0.0,0.7246792247177393,2732,23.357510067845954,77.1789253712929,heavy
19,4,9,37.99082326124989,0.0,0.0,0.407376200306094,1557,40.37497886489592,79.81707385933447,heavy
18,1,8,24.195371536901465,0.9369411393176431,0.0,0.49258772535179807,851,35.94453465477903,99.40249665029752,heavy
15,5,4,37.85009688089988,0.7617429361081034,0.0,0.1825924810041576,1901,36.703036048305876,57.52001737998145,moderate
6,0,2,25.31670650216462,0.0,0.0,0.39713124525743315,1503,39.06320586914151,55.075395872607565,moderate
19,3,2,35.2173435497838,0.0,0.0,0.5684096157186138,1673,37.328381088073776,93.532863006368,heavy
8,0,3,25.58746457227296,0.12815295185949302,0.0,0.3372852623140379,469,56.22304162398053,44.897523952368765,moderate
12,0,2,20.060610748341013,0.0,0.0,0.6531624506287357,885,61.916455541187865,20.441993486671603,low
7,1,6,39.37679254213403,0.0,0.0,0.4498920231042075,2172,40.94932356862006,63.41918790457639,heavy
7,2,8,19.29692160975684,0.45852832669407284,0.0,0.5547092002277164,605,59.621215523750436,38.959834959256,moderate
3,5,9,18.761527374649496,0.0,0.0,0.02431482248024286,2735,35.05879460770382,57.63480145858288,moderate
23,6,11,13.95167763564542,0.0,0.0,0.8753666613323953,230,66.9687497316937,0.0,low
3,5,4,34.138140153618885,0.0,0.0,0.14934681183034826,2053,26.14764606380593,44.954941861097396,moderate
2,5,8,36.0275783954666,0.4081517594200281,0.0,0.78686496236158,771,61.88526186042157,10.996977882835429,low
22,3,11,26.985038730827412,0.0,0.0,0.7311671739828578,1408,46.40637950873346,43.40788410846522,moderate
13,2,1,16.129014911695712,0.0,0.0,0.4708127647249579,204,73.02149765554624,7.614274790346912,low
10,1,10,23.94576971412061,0.0,0.0,0.06554394166093291,2866,18.669271105188773,100.0,heavy
17,6,2,21.579045191935162,0.0,0.20810513179503798,0.5627493931318234,2124,28.24710500501945,84.19018450001535,heavy
9,3,7,15.756251223327997,0.0,0.0,0.1680365099351009,587,62.90328212207264,46.584121217969475,moderate
3,3,10,20.088867494511288,0.0,0.0,0.8316685140882868,2273,31.059094465815857,60.01162851832474,heavy
17,0,6,28.04588521037629,0.0,0.0,0.5387036150442078,2975,17.10551848734171,100.0,heavy
4,3,7,19.15864938253181,0.0,0.0,0.42330169397568995,1828,42.937406733246156,48.33014962839332,moderate
13,4,8,26.33387106520872,0.0,0.0,0.6966885711799813,352,67.30184329243619,14.35296853876354,low
22,3,7,9.789422402069324,0.0,0.0,0.9990336427371121,386,63.506172345034315,19.204017017353006,low
22,4,9,37.43344846237465,0.0,0.0,0.524505477178036,1083,58.067515367215066,30.126251913530787,moderate
8,5,11,20.86870737178284,0.0,0.0,0.9002843010038356,1913,30.160938038953464,73.91706763821541,heavy
18,0,2,30.96199107179209,0.0,0.0,0.026835365572905112,514,55.35003404640774,63.98924142656865,heavy
14,6,5,25.50948017149314,0.8688764171528349,0.0,0.520135909940229,686,51.918882945442114,33.92260882757901,moderate
11,5,11,27.21998494042802,0.0,0.0,0.17942530765903564,1614,44.08705798430143,44.50965360817836,moderate
3,2,5,14.944124852185869,0.0,0.0,0.8444257323963513,1224,45.75361599205014,47.369539858245474,moderate
9,5,6,17.915528126506317,0.0,0.0,0.3596171349556607,1329,45.78252821035088,47.12768529385253,moderate
15,0,9,18.09717268766543,0.0,0.0,0.500077885321323,720,64.00001317435394,17.46504246928607,low
23,2,12,24.202779408326204,0.0,0.0,0.8394363913260431,2479,27.56925225842372,69.81927775346384,heavy
0,0,4,34.609244644034895,0.0,0.0,0.9406088663408181,288,60.515526910422274,11.117044899179724,low
17,4,12,27.46603871897095,0.0,0.4251128394748612,0.15849380918603362,1920,30.05704909233,98.81125374326949,heavy
20,5,9,16.797277023074336,0.0,0.0,0.2036371989225827,2342,22.315689949812896,88.8015856116138,heavy
22,4,1,24.69867180209122,0.0,0.0,0.6431955550889598,2427,21.932904462722263,84.3457121832643,heavy
10,4,11,23.354929321118746,0.0,0.0,0.9221561305576821,1513,40.020664519408896,71.51398157323405,heavy
2,1,5,21.193079192810018,0.5140296737358689,0.0,0.2911196688975197,628,51.97919573609389,29.244481501439928,low
6,6,4,23.876667793442337,0.0,0.0,0.40976302750088434,2362,24.880415066436846,60.6095773328243,heavy
20,1,7,30.109695370716636,0.631471891007614,0.0,0.17452614020987822,1015,45.817239168332634,74.16879182888098,heavy
21,3,7,18.240588652140506,0.26857204552729186,0.0,0.9066879038669784,922,47.8805117946819,63.58958426212749,heavy
15,4,7,21.232871970671933,0.0,0.0,0.8479230810844641,404,55.59688291257535,34.873616880409685,moderate
2,5,1,31.85696642314251,0.0,0.0,0.5881595271263887,934,54.96514475446888,9.298597652793688,low
2,6,10,27.751702186847997,0.0,0.0,0.13733039284379256,601,77.01494778076176,0.0,low
11,4,5,34.232894508924126,0.10369879174807245,0.0,0.6088717767139052,1872,35.41369878308465,78.02035207499449,heavy
14,4,2,35.48679774077313,0.0,0.0,0.5661311567424666,574,60.93697655904095,10.4731062298087,low
0,2,7,13.115671038490275,0.0,0.0,0.3942785282171475,1401,44.68143650645771,33.345504199098926,moderate
16,3,8,26.30638230088321,0.0,0.0,0.1802005569618188,1506,42.997038997633275,59.27110075204545,moderate
13,4,2,19.93634697958517,0.0,0.0,0.977175205281494,1234,43.59298280767817,41.70645940795188,moderate
0,4,12,14.410247455850586,0.0,0.0,0.5682274086148762,1561,39.43947992308635,54.833323920205366,moderate
2,4,8,17.686452927209388,0.0,0.0,0.49114528878984554,1773,45.04209920567407,38.327986799917056,moderate
10,3,12,21.593853206217354,0.0,0.0,0.19544863461581896,1783,30.668894438242443,80.25115776452567,heavy
17,1,9,21.643834518638307,0.0,0.0,0.779044469805887,231,60.36242937486675,44.737650997162916,moderate
19,0,1,19.14489049415177,0.10886793942473005,0.0,0.9614096313928652,750,55.739728578891786,68.15392000167677,heavy
10,2,3,23.890868839052228,0.0,0.0,0.8824016156149813,235,64.324226866115,35.605415690986376,moderate
7,2,12,43.57316958311448,0.0,0.0,0.8929373761976744,1941,27.355938084872932,83.09476050311277,heavy
23,4,7,10.198251239893963,0.0,0.0,0.297211306280599,1970,35.57225221469259,60.67241796017586,heavy
11,6,2,33.09741533856846,0.0,0.0,0.20822102167326773,2369,24.22396382389362,67.15278791880328,heavy
7,4,1,23.853005493243295,0.0,0.0,0.8429792583946624,1870,36.003562335575054,72.71645366094053,heavy
10,5,7,20.49696922274204,0.0,0.0,0.18348540933914737,2075,34.94520235316082,56.14222162326459,moderate
0,4,8,7.854319391283607,0.38878719645039195,0.0,0.1377150110928208,357,57.41149448476263,20.93477067381654,low
7,6,3,30.102106500593486,0.0,0.0,0.4119456769283081,769,56.291991258217664,17.311417720689324,low
12,6,3,12.47226002139216,0.0,0.0,0.9433324806643125,431,67.94889452325512,6.503480732210622,low
22,1,8,30.623151235370166,0.0,0.0,0.8855742099545629,931,53.62045974199376,43.21622155817951,moderate
17,4,6,37.93064695195004,0.6901012282579883,0.0,0.33384272172729224,2183,18.249153563175405,100.0,heavy
18,3,1,13.737569891254479,0.0,0.0,0.53681766536747,945,51.26429816280066,73.27923195962258,heavy
13,6,1,33.34688467965921,0.4873181847658068,0.0,0.29613038825237736,1378,50.92493511644828,26.041294929036756,low
2,4,3,24.203514917977074,0.0,0.0,0.6242003534823148,468,65.65711114910248,16.988883909151145,low
9,0,7,7.246362945269691,0.6778199049570856,0.0,0.35865608722648346,1279,36.38745681112622,88.47907456557142,heavy
23,1,4,14.36146516041966,0.4605739706529667,0.0,0.46714125562843556,2471,27.442978678128853,85.70066332961223,heavy
1,0,1,25.42581314110833,0.6307414612575581,0.0,0.9121292072008059,1292,51.94538611295213,41.46257999698003,moderate
21,1,11,27.209465965063696,0.0,0.0,0.8839388718953227,2847,14.039752972097526,100.0,heavy
16,0,9,11.35446995520798,0.5122285682335408,0.0,0.4086917721634947,2793,17.658713031089913,100.0,heavy
6,5,8,24.253640749229106,0.37253446054642514,0.0,0.4308348136747705,346,68.8971011789068,11.889876276695535,low
18,3,3,30.58844768278498,0.0,0.0,0.3260320458602364,159,65.05575462481502,41.05339835703299,moderate
20,4,9,31.988604155354444,0.0,0.0,0.6085479186069921,1132,33.98951566189246,75.20533033146782,heavy
1,6,12,20.69731226187381,0.0,0.0,0.9125617668264971,976,56.45539857895763,17.026692579484518,low
2,4,9,27.5077502284526,0.0,0.0,0.04738725842592406,2411,38.385204226770114,48.54398844696972,moderate
15,3,4,32.57948309171436,0.0,0.0,0.3593845722307242,1203,54.22536508122221,33.24471523570826,moderate
23,1,5,30.819647833749368,0.42683529047710755,0.0,0.9929072326859711,675,62.36682687538539,37.36471293246486,moderate
0,5,12,31.131497722632982,0.7956324883144976,0.0,0.1871180762080028,1286,39.20629309896559,45.213476571283756,moderate
15,3,1,24.90805292507002,0.0,0.0,0.6643184764910643,1334,45.23619554595147,48.82669526777583,moderate
3,5,3,23.24385810365932,0.0,0.0,0.1265530317943615,1888,45.366352215440706,22.128112100563584,low
15,0,2,26.176908590039332,0.30943675687833294,0.7680841830149917,0.2209201913157952,88,56.133057863901016,39.15793404562632,moderate
14,1,8,17.88985024798507,0.886478142269285,0.0,0.8888462597767831,2623,27.366008082440704,85.99691913183956,heavy
2,0,6,32.896759944610984,0.0,0.0,0.7528829601831672,2979,17.417481324462358,83.66842373075359,heavy
16,4,2,11.756763545855279,0.0,0.0,0.9766578641536012,1015,54.18439218623322,42.774643819589734,moderate
21,3,12,19.96551750464743,0.0,0.0,0.2411587603693094,1036,52.77938066970899,41.440374155236555,moderate
20,2,7,23.710057466461222,0.0,0.0,0.4019866431314093,2630,18.821591842612392,100.0,heavy
0,2,3,27.757435991492162,0.0,0.0,0.3425944639706813,1698,47.014191724676465,30.96038611111718,moderate
5,4,12,29.260228120017587,0.7400726045718528,0.0,0.28394300561427976,1771,38.02605204868093,65.7400341661888,heavy
5,6,9,35.91188925836701,0.0,0.0,0.9069277415582153,782,48.78229572552833,18.777007705529932,low
10,6,2,24.622016910439022,0.0,0.0,0.11300835899109951,1615,41.019907016409654,48.02720463213575,moderate
3,3,10,18.256113201362993,0.0,0.0,0.9738904886457591,653,63.98674261550285,13.24269489998311,low
20,4,1,22.839706147873343,0.0,0.0,0.08997708085258482,2999,20.2565754625943,100.0,heavy
18,0,11,21.44481955031978,0.8427652820461028,0.0,0.780525271931815,1818,23.135025769901098,100.0,heavy
19,6,5,28.15946770695553,0.0,0.0,0.04149073213221244,1702,37.41873963265412,63.11384435054962,heavy
4,0,4,15.464008019138916,0.900740590697537,0.9163708137210487,0.3138955826612265,1770,23.689287398352377,100.0,heavy
0,2,1,22.59656223100559,0.0,0.0,0.4643323730198,1052,57.64694229982301,20.156897859364513,low
21,5,12,36.98129614820015,0.8163857021063539,0.0,0.07932203938683324,2422,20.28787314218206,97.75481437759547,heavy
6,6,7,25.438817047477375,0.0,0.0,0.12352376092049788,2318,34.68843719546702,46.63034581984896,moderate
15,1,8,15.576537633940736,0.8168316096997154,0.0,0.6333769404332602,1422,41.73611958771572,66.27630896872016,heavy
21,4,11,21.28172306365828,0.0,0.0,0.11130277007090872,1681,36.40638975557587,75.53677277282915,heavy
0,1,7,6.136133779713891,0.698981138675771,0.0,0.9302139098269933,399,55.618555796852625,28.32274550251148,low
0,0,4,23.52911933333805,0.0,0.0,0.16202088718740837,2658,28.900760114340983,70.3280382675539,heavy
0,2,10,37.181450887522104,0.0,0.0,0.7247057989236795,1787,41.49360899046439,45.65649753639186,moderate
3,4,7,14.5071762608927,0.7903758705074401,0.0,0.80596056425864,1638,33.341242502379735,75.62325753604777,heavy
1,1,3,12.351625031087591,0.37911275413271694,0.0,0.3723494137543133,2034,36.796609060260614,66.73902098047802,heavy
19,6,11,18.77391986599602,0.0,0.0,0.9344569486941425,1727,32.99092189919923,69.8689923232555,heavy
14,4,10,31.370530722636097,0.0,0.0,0.419244124411699,56,78.12226811014003,9.334576246346378,low
23,3,3,37.63710067357491,0.0,0.0,0.30861915759749736,1739,39.76990695400578,41.11159304200389,moderate
19,3,8,27.585697204903123,0.5369436443260215,0.0,0.714154381503656,1679,26.522045848233958,100.0,heavy
23,3,12,13.712722231115052,0.0,0.0,0.34494849169720476,2711,37.73230005006653,57.132612494904265,moderate
5,0,10,23.822201018986316,0.0,0.0,0.7359197705505148,1965,34.533902465031694,52.98024017099335,moderate
6,4,3,38.31540385672317,0.0,0.0,0.23584039168369875,2857,26.8277515289015,77.88362107307518,heavy
20,5,11,21.512794384918845,0.0,0.0,0.23834455070960925,1286,37.196657923263416,51.77250209957498,moderate
5,2,1,25.123780041403492,0.0,0.0,0.3590813349727865,1714,45.54773391344638,42.745356885705924,moderate
1,2,8,25.924476831992493,0.0,0.0,0.6719593489977177,2373,32.89411253581131,54.082192806998485,moderate
16,6,7,11.63309632666408,0.0,0.0,0.9260148934798558,2311,30.37398224158294,68.0891174037029,heavy
19,4,1,31.983573700961806,0.11165275345629966,0.0,0.7684167776159144,843,44.91744326562609,81.91558553219144,heavy
23,2,9,30.830093995971676,0.41494923589500743,0.0,0.35420613037245763,851,57.40390962516179,27.307146316380166,low
22,0,4,8.051676817176565,0.0,0.0,0.4262744288424374,446,65.09764446330546,8.180803953482233,low
2,5,11,13.354787053048813,0.0,0.0,0.5125512328881457,1561,57.49872681946907,18.913094271840592,low
18,4,11,16.242398998915352,0.0,0.0,0.07251258675943151,2654,14.731018322499487,100.0,heavy
20,4,8,29.986793970071,0.0,0.0,0.4967320126611412,2354,18.96826865803221,100.0,heavy
16,1,8,17.991103438620925,0.0,0.0,0.4717871003783777,787,53.516675995397705,36.896595463300635,moderate
19,1,1,27.210808794044794,0.0,0.0,0.599454981505593,2311,25.89106109732672,100.0,heavy
20,3,11,22.545800037327645,0.6078593972774383,0.0,0.8334156861564717,1350,38.29942866041736,90.30230759427742,heavy
10,5,9,24.569374023865127,0.0,0.0,0.9274821536073729,165,59.63900943285839,23.275230198076414,low
0,2,5,27.967483436655904,0.0,0.0,0.8862436925312055,1590,54.82889687186738,32.8741804020306,moderate
